photo,room_num,area,price,orientation,h_num,s_num
https://img.0756fang.com/Upload/Dictionary/2021-09/2109151316574B32301977AF4255942B.jpg,3室2厅2卫,90.0㎡,28888元,南,3,2177
https://img.0756fang.com/Upload/Dictionary/2020-10/s627DC38B679E4361A7C7CEFD38FDF820.jpg,3室2厅2卫,114.0㎡,15789元,南北通,0,2073
https://img.0756fang.com/Upload/Dictionary/2020-10/s3722444E60F6483193350B0AC6B856FC.jpg,3室2厅2卫,102.0㎡,16666元,南,1,2073
https://img.0756fang.com/Upload/Dictionary/2020-10/s32E1B09634434197A6E219643E899DCC.jpg,3室2厅2卫,95.0㎡,16842元,东南,2,2073
https://img.0756fang.com/Upload/Dictionary/2016-11/8f58bd9f-cca9-4ff7-abac-26c3e7a81255.jpg,4室2厅2卫,117.0㎡,20170元,南北通,0,23
https://img.0756fang.com/Upload/Dictionary/2021-09/210918172359F4B87A43D50947C0A545.jpg,2室2厅1卫,73.0㎡,29863元,南,0,2179
https://img.0756fang.com/Upload/Dictionary/2021-09/2109181723599158A885B04544D396DC.jpg,3室2厅1卫,85.0㎡,30000元,南,1,2179
https://img.0756fang.com/Upload/Dictionary/2021-09/210918172400CE8AD0315389471F9459.jpg,3室2厅1卫,84.0㎡,30357元,南北通,2,2179
https://img.0756fang.com/Upload/Dictionary/2021-09/210918172401C4CBA71CEA3C463F8D15.jpg,3室2厅2卫,89.0㎡,30000元,南,3,2179
https://img.0756fang.com/Upload/Dictionary/2021-09/210918172402E6FD2A92C159463D97AE.jpg,4室2厅2卫,109.0㎡,30000元,南北通,4,2179
https://img.0756fang.com/Upload/Dictionary/2021-09/210918173238AD4A197E21994176AFC9.jpg,4室2厅2卫,119.0㎡,33613元,南北通,5,2179
https://img.0756fang.com/Upload/Dictionary/2018-11/8aca56a8-7931-4aa1-8df8-989762e8698d.jpg,3室2厅2卫,188.0㎡,30851元,东南,0,1238
https://img.0756fang.com/Upload/Dictionary/2018-11/7a8508f6-a444-4071-b52e-7337b3f554f1.jpg,3室2厅2卫,178.0㎡,32022元,东南,1,1238
https://img.0756fang.com/Upload/Dictionary/2018-11/8aca56a8-7931-4aa1-8df8-989762e8698d.jpg,3室2厅2卫,172.0㎡,33139元,南,2,1238
https://img.0756fang.com/Upload/Dictionary/2020-04/s10D23EE79D50402EAC599B926D17F5A9.jpg,5室3厅4卫,330.0㎡,39393元,东南,3,1238
https://img.0756fang.com/Upload/Dictionary/2019-12/aa9bebe0-ecd5-4efd-ac55-2b7181f97046.jpg,1室2厅1卫,65.0㎡,10769元,南,0,1350
https://img.0756fang.com/Upload/Dictionary/2019-12/ffd0174f-737f-498f-99ae-635e1c0a94dd.jpg,2室2厅1卫,85.0㎡,10823元,东南,1,1350
https://img.0756fang.com/Upload/Dictionary/2019-12/adeee886-731b-46b7-8110-4e3becdb5aef.jpg,3室2厅2卫,125.0㎡,11040元,西南,2,1350
https://img.0756fang.com/Upload/Dictionary/2020-04/sFEBC06E7C8F74E8FA96011F3B2325491.jpeg,4室3厅2卫,187.0㎡,15775元,南,3,1350
https://img.0756fang.com/Upload/Dictionary/2016-10/4e0bdf1d-be26-4f10-93c5-634c8d2d8d33.png,3室2厅2卫,107.0㎡,16355元,南北通,0,1258
https://img.0756fang.com/Upload/Dictionary/2019-06/b8b90d3c-42e3-41be-b092-a13c18f5e7d6.jpg,3室2厅2卫,108.7㎡,15547元,南北通,1,1258
https://img.0756fang.com/Upload/Dictionary/2019-06/4c912dd8-452e-4ccd-8212-eeefa2b5f2a6.jpg,3室2厅2卫,100.0㎡,15900元,南,2,1258
https://img.0756fang.com/Upload/Dictionary/2016-07/8c7fe553-dab8-4648-997b-0a296b7b05dc.png,3室2厅2卫,111.0㎡,15765元,南,3,1258
https://img.0756fang.com/Upload/Dictionary/2016-07/5972328e-3efc-4440-896a-8dc78efe61dd.png,3室2厅2卫,101.0㎡,16831元,南,4,1258
https://img.0756fang.com/Upload/Dictionary/2019-12/d2fdb4c5-572c-42da-9120-229ae76bdd49.jpg,3室2厅2卫,92.0㎡,25217元,南,0,1353
https://img.0756fang.com/Upload/Dictionary/2019-12/d17eccf2-ab2e-4865-9dff-7c0a7194c0da.jpg,3室2厅1卫,80.0㎡,25000元,西南,1,1353
https://img.0756fang.com/Upload/Dictionary/2019-12/9b8ec805-7874-4d02-84a7-20a48550f325.jpg,4室2厅2卫,105.0㎡,26190元,南北通,2,1353
https://img.0756fang.com/Upload/Dictionary/2019-12/1d3f8b65-37d3-4ec4-a0bb-6f536030a593.jpg,4室2厅2卫,129.0㎡,25968元,南北通,3,1353
https://img.0756fang.com/Upload/Dictionary/2020-08/sBC30DDDFF3BD443199E2F0C472601982.jpeg,4室2厅2卫,121.0㎡,21487元,南北通,0,2029
https://img.0756fang.com/Upload/Dictionary/2020-08/sF961F53FAAAE46F58C50AA4A1636DBD7.jpeg,3室2厅2卫,90.3㎡,21594元,南北通,1,2029
https://img.0756fang.com/Upload/Dictionary/2020-08/sFEF420B9981A497FAB22C5AEA083EA2D.jpeg,1室0厅1卫,32.0㎡,25000元,西,2,2029
https://img.0756fang.com/Upload/Dictionary/2021-10/202110211146157736.jpg,2室2厅1卫,70.0㎡,20000元,南,0,2186
https://img.0756fang.com/Upload/Dictionary/2021-03/s505C747C84A64C3BBCE7E956CE73B6B3.jpg,1室0厅1卫,27.0㎡,24074元,南,0,2123
https://img.0756fang.com/Upload/Dictionary/2021-03/s038A3D935E0D41A8BB478B41AACE8AFC.jpg,2室1厅1卫,54.0㎡,25925元,南,1,2123
https://img.0756fang.com/Upload/Dictionary/2021-03/sCC686025A0FE4FFF923829B873CC0B93.jpg,1室1厅1卫,41.0㎡,29268元,北,2,2123
https://img.0756fang.com/Upload/Dictionary/2021-03/sDBC2F0E274A94DB88331176202EE9DF3.jpg,1室1厅1卫,43.0㎡,29069元,北,3,2123
https://img.0756fang.com/Upload/Dictionary/2021-03/s2DEFB3BDB6344971A9058ED9421F44A7.jpg,2室1厅1卫,58.0㎡,25000元,南,4,2123
https://img.0756fang.com/Upload/Dictionary/2021-01/s5928BCB9DD19417CB49D7FA14BA65803.jpg,3室2厅2卫,105.0㎡,16285元,南北通,0,2121
https://img.0756fang.com/Upload/Dictionary/2021-01/sEAD19B3443A640C09F09D4DC6D08C3B6.jpg,4室2厅2卫,135.0㎡,16370元,南北通,1,2121
https://img.0756fang.com/Upload/Dictionary/2021-01/sB39DF71FD2924D0297E75CCBA57E821B.jpg,3室2厅2卫,101.0㎡,15247元,南,2,2121
https://img.0756fang.com/Upload/Dictionary/2020-05/s85C56952E30C4790826D64A740EA48C6.jpg,2室2厅1卫,70.0㎡,0元,南北通,0,1462
https://img.0756fang.com/Upload/Dictionary/2020-05/sFB43D178FE4D4D399AD90B6EFF04A08A.jpg,3室2厅1卫,83.0㎡,0元,西南,1,1462
https://img.0756fang.com/Upload/Dictionary/2020-05/s67660F1954FA474ABD53E73773E6A60E.jpg,2室1厅1卫,75.0㎡,0元,东南,2,1462
https://img.0756fang.com/Upload/Dictionary/2021-06/s94892D19D9524004AB637ED25A995A40.jpeg,3室2厅1卫,88.0㎡,21022元,南,0,1340
https://img.0756fang.com/Upload/Dictionary/2021-06/s4A3150304ADD4EEA85584305B9366E31.jpeg,4室2厅2卫,115.0㎡,20434元,南北通,1,1340
https://img.0756fang.com/Upload/Dictionary/2017-07/42e7e513-2bc3-4e1d-a888-41df5299abb9.jpg,3室2厅1卫,87.0㎡,18390元,南,0,1251
https://img.0756fang.com/Upload/Dictionary/2017-07/60e9eb43-6d2a-47fe-a282-3ce8bbd8b916.jpg,3室2厅2卫,91.5㎡,18360元,北,1,1251
https://img.0756fang.com/Upload/Dictionary/2018-09/004bdf04-bc19-4fa6-a3c8-cd8a08cdbf4b.jpg,4室2厅2卫,118.0㎡,17796元,南北通,0,1211
https://img.0756fang.com/Upload/Dictionary/2018-09/004bdf04-bc19-4fa6-a3c8-cd8a08cdbf4b.jpg,4室2厅2卫,118.0㎡,18559元,南北通,1,1211
https://img.0756fang.com/Upload/Dictionary/2019-07/7f22ecf6-0f6c-44b9-a488-f571c789ee5b.jpg,3室2厅2卫,116.0㎡,21551元,南北通,2,1211
https://img.0756fang.com/Upload/Dictionary/2020-04/s31BDB14156034AEE81EB549CF0E58DDC.jpg,3室2厅2卫,106.0㎡,16981元,南北通,3,1211
https://img.0756fang.com/Upload/Dictionary/2021-07/s711A27BA644245D9BD1BF3F97884B88B.jpg,3室2厅2卫,91.0㎡,13736元,南,0,2163
https://img.0756fang.com/Upload/Dictionary/2021-07/s01F97CE8DF7F4A8B940163C9D9A0C6F1.jpg,4室2厅2卫,100.0㎡,13500元,南北通,1,2163
https://img.0756fang.com/Upload/Dictionary/2016-12/f26197e2-369d-4d5d-b827-9a43be9783a3.jpg,3室2厅2卫,92.0㎡,15543元,南,0,24
https://img.0756fang.com/Upload/Dictionary/2016-12/80963aef-d11e-4f89-86ca-d12f66822656.jpg,4室2厅2卫,127.0㎡,15511元,南北通,1,24
https://img.0756fang.com/Upload/Dictionary/2014-11/fe958741-b7d8-4597-8ddc-557bcfbc7db5.jpg,2室2厅1卫,0㎡,0元,北,0,2143
https://img.0756fang.com/Upload/Dictionary/2015-10/2905459b-893e-427a-8bcb-a9b0c50097eb.jpg,4室2厅2卫,0㎡,0元,南北通,1,2143
https://img.0756fang.com/Upload/Dictionary/2018-12/870273be-2cf6-4307-b927-4d1eb82e51d1.png,3室2厅2卫,104.4㎡,18678元,南北通,0,1245
https://img.0756fang.com/Upload/Dictionary/2018-12/b3a94552-a8b4-45db-b3cd-11df53c45892.png,3室2厅2卫,93.0㎡,18709元,南,1,1245
https://img.0756fang.com/Upload/Dictionary/2019-07/5f19dd78-7b3a-4f62-a912-cbd96d5b29b7.jpg,4室2厅2卫,133.0㎡,17518元,南,0,118
https://img.0756fang.com/Upload/Dictionary/2019-07/590f7483-c801-49c9-ab17-d8865cccf045.jpg,4室2厅2卫,150.0㎡,16533元,南北通,1,118
https://img.0756fang.com/Upload/Dictionary/2018-05/71aa6734-5269-423c-9b2b-921d16e5f44e.jpg,4室2厅2卫,118.0㎡,16949元,南北通,0,1147
https://img.0756fang.com/Upload/Dictionary/2018-05/c6f03a76-3648-4a38-9d2b-365deeae36f8.jpg,3室2厅2卫,89.0㎡,17303元,南北通,1,1147
https://img.0756fang.com/Upload/Dictionary/2018-05/8bd01125-1e71-486a-9c55-e513fde963a5.jpg,3室2厅2卫,89.3㎡,17357元,南,2,1147
https://img.0756fang.com/Upload/Dictionary/2017-11/1abbeb00-13df-4545-a459-81ef964ebe49.jpg,3室2厅2卫,0㎡,0元,南北通,0,67
https://img.0756fang.com/Upload/Dictionary/2017-11/c01ae6db-de11-4486-a00e-99b6da192948.jpg,4室2厅2卫,0㎡,0元,南北通,1,67
https://img.0756fang.com/Upload/Dictionary/2017-11/fb424ae9-942c-4e48-af88-a3653d3f2a9d.jpg,4室2厅2卫,0.0㎡,0元,南北通,0,115
https://img.0756fang.com/Upload/Dictionary/2019-03/abc2ec8e-9e4c-4cca-b779-025856afd909.jpg,3室2厅2卫,99.0㎡,12626元,,0,1262
https://img.0756fang.com/Upload/Dictionary/2019-03/b01f423e-12c4-419e-8147-57ba4005236c.jpg,2室2厅1卫,80.0㎡,12500元,南,1,1262
https://img.0756fang.com/Upload/Dictionary/2019-05/499b7aa7-3e77-4bc6-b8d6-2db22ea68b5b.jpg,3室2厅2卫,100.0㎡,24000元,南,0,1291
https://img.0756fang.com/Upload/Dictionary/2019-05/dc71a055-d816-4dfa-a89e-79efc0e08bf5.jpg,4室2厅2卫,129.0㎡,23255元,南北通,1,1291
https://img.0756fang.com/Upload/Dictionary/2019-05/b8cc33f5-4cb0-4eaa-b3fe-129546286d17.jpg,1室0厅1卫,36.0㎡,27222元,南,2,1291
https://img.0756fang.com/Upload/Dictionary/2020-11/sAA35B189026D4B2C8AB2AF4851FE4435.jpg,4室2厅2卫,116.0㎡,20172元,南北通,0,2094
https://img.0756fang.com/Upload/Dictionary/2020-11/s3BBDBED6CA8D42F6BE677740E1DA60A4.jpg,3室2厅1卫,80.0㎡,20625元,南北通,1,2094
https://img.0756fang.com/Upload/Dictionary/2021-06/s58F5E7AEA31F4C448AC8325A16375CF4.png,2室2厅1卫,74.0㎡,14189元,南,0,2154
https://img.0756fang.com/Upload/Dictionary/2021-06/s141A5F06214E408FB9EB62F4E6988F82.png,3室2厅2卫,95.0㎡,14210元,南,1,2154
https://img.0756fang.com/Upload/Dictionary/2022-03/202203240841126275.jpg,3室2厅1卫,89.0㎡,11460元,南,2,2154
https://img.0756fang.com/Upload/Dictionary/2022-03/202203240843048425.jpg,3室2厅2卫,99.0㎡,10808元,南北通,3,2154
https://img.0756fang.com/Upload/Dictionary/2022-04/202204090224593410.jpeg,3室2厅2卫,97.0㎡,18556元,东南,0,2104
https://img.0756fang.com/Upload/Dictionary/2022-04/202204090225206226.jpeg,4室2厅2卫,119.0㎡,18487元,东南,1,2104
https://img.0756fang.com/Upload/Dictionary/2020-12/s23723B2D6EC249FA908A0E7C4EF5DB0C.png,4室2厅2卫,143.0㎡,23076元,南北通,2,2104
https://img.0756fang.com/Upload/Dictionary/2022-04/202204090224240533.jpeg,4室2厅2卫,127.0㎡,18897元,南北通,3,2104
https://img.0756fang.com/Upload/Dictionary/2019-05/2d432b19-9feb-4422-bfd1-c44b799b3b59.jpg,3室2厅2卫,90.0㎡,12111元,南北通,0,1289
https://img.0756fang.com/Upload/Dictionary/2019-05/25fb710e-2090-4f2c-b9a7-c750c72d613e.jpg,3室2厅1卫,99.0㎡,11919元,南北通,1,1289
https://img.0756fang.com/Upload/Dictionary/2021-01/s3F42F2C62F5D40CF9B75F8E883754575.jpg,4室2厅2卫,114.0㎡,12719元,南北通,2,1289
https://img.0756fang.com/Upload/Dictionary/2021-01/s74576A45E0234E9CAA7DDE9282FF0739.jpg,3室2厅2卫,97.0㎡,12886元,南北通,3,1289
https://img.0756fang.com/Upload/Dictionary/2020-05/s8A675B1CE21F4F55AF0DF6E055BD849A.jpg,2室2厅1卫,74.9㎡,17757元,南,0,92
https://img.0756fang.com/Upload/Dictionary/2020-05/s8D5E91EC93D74A549FE822BFAE7BAC1F.jpg,2室2厅1卫,78.2㎡,17774元,南,1,92
https://img.0756fang.com/Upload/Dictionary/2020-05/sA33DF2889B684238AE5FB35C745DDD7A.jpg,3室2厅2卫,101.2㎡,17786元,北,2,92
https://img.0756fang.com/Upload/Dictionary/2020-05/s142B18CF88D5412C9EDD716E27F0AAE1.jpg,4室2厅2卫,144.0㎡,16944元,北,3,92
https://img.0756fang.com/Upload/Dictionary/2021-03/A2524DACF18E437FAE98A4B3282850EA.jpeg,4室2厅2卫,131.0㎡,19770元,南北通,4,92
https://img.0756fang.com/Upload/Dictionary/2021-03/A4B6F30141DC4EF184F2D5C9D4F26F61.jpeg,3室2厅1卫,89.1㎡,19640元,南,5,92
https://img.0756fang.com/Upload/Dictionary/2021-03/925BF4A44F194C30AF7DDD7FAE300729.jpeg,3室2厅2卫,133.7㎡,19670元,南北通,6,92
https://img.0756fang.com/Upload/Dictionary/2023-03/202303030453411814.jpeg,2室2厅1卫,70.0㎡,10000元,西北,0,2296
https://img.0756fang.com/Upload/Dictionary/2023-03/202303030523231854.jpeg,3室2厅2卫,89.0㎡,9550元,南,1,2296
https://img.0756fang.com/Upload/Dictionary/2023-03/202303030528361803.jpeg,4室2厅2卫,99.0㎡,10404元,南北通,2,2296
https://img.0756fang.com/Upload/Dictionary/2021-01/s6EB0AACA02F448A4A6F2957B56E5E7B1.png,3室2厅2卫,109.0㎡,14678元,南北通,0,38
https://img.0756fang.com/Upload/Dictionary/2021-01/s6EB0AACA02F448A4A6F2957B56E5E7B1.png,3室2厅2卫,94.0㎡,14893元,南,1,38
https://img.0756fang.com/Upload/Dictionary/2021-01/s704CF35C5BC94AA184DAD3FD3F830593.jpg,3室2厅2卫,88.6㎡,15914元,南北通,2,38
https://img.0756fang.com/Upload/Dictionary/2020-09/sEC6A14097B9F4ABF88E198F1F30F69B9.jpg,3室3厅4卫,200.0㎡,19000元,南北通,0,45
https://img.0756fang.com/Upload/Dictionary/2020-09/s0DEF3230149D4FE7861732655DE13275.jpg,4室2厅3卫,172.0㎡,23255元,南北通,1,45
https://img.0756fang.com/Upload/Dictionary/2020-09/s77CAAD2D40C7404BB0A26CB03B2145FF.jpg,4室2厅4卫,173.0㎡,21387元,南北通,2,45
https://img.0756fang.com/Upload/Dictionary/2020-09/s1AF66BD1BAB94B7682F14ADD200C4D99.jpeg,3室2厅2卫,91.0㎡,17582元,南,3,45
https://img.0756fang.com/Upload/Dictionary/2020-09/sDD61C17B7D8F4A74BB2ADF67360A7EF7.jpeg,3室2厅2卫,97.0㎡,17010元,东北,4,45
https://img.0756fang.com/Upload/Dictionary/2020-09/sFE7247FB466149599D41324F9CC822BB.jpeg,4室2厅2卫,115.0㎡,16956元,南北通,5,45
https://img.0756fang.com/Upload/Dictionary/2020-09/sEC6A14097B9F4ABF88E198F1F30F69B9.jpg,5室3厅3卫,200.0㎡,20000元,南北通,6,45
https://img.0756fang.com/Upload/Dictionary/2020-09/s0DEF3230149D4FE7861732655DE13275.jpg,4室3厅3卫,172.0㎡,20348元,南北通,7,45
https://img.0756fang.com/Upload/Dictionary/2020-09/s77CAAD2D40C7404BB0A26CB03B2145FF.jpg,4室3厅3卫,173.0㎡,20809元,南北通,8,45
https://img.0756fang.com/Upload/Dictionary/2021-10/202110161046067128.jpg,3室2厅2卫,83.0㎡,18072元,南,0,2175
https://img.0756fang.com/Upload/Dictionary/2021-10/202110161048134231.jpg,3室2厅2卫,92.0㎡,18043元,南北通,1,2175
https://img.0756fang.com/Upload/Dictionary/2021-10/202110161049304078.jpg,4室2厅2卫,104.0㎡,18942元,南北通,2,2175
https://img.0756fang.com/Upload/Dictionary/2021-11/202111290654244311.jpg,3室2厅2卫,85.0㎡,11411元,南,0,2228
https://img.0756fang.com/Upload/Dictionary/2021-11/202111290656138768.jpg,3室2厅2卫,95.0㎡,11000000元,南北通,1,2228
https://img.0756fang.com/Upload/Dictionary/2021-11/202111290658230433.jpg,3室2厅2卫,95.0㎡,11000元,南,2,2228
https://img.0756fang.com/Upload/Dictionary/2021-11/202111290659592744.jpg,4室2厅2卫,110.0㎡,11000元,南北通,3,2228
https://img.0756fang.com/Upload/Dictionary/2016-12/ba2410ed-03d9-40f7-bcc5-2187d8e19f52.jpg,3室2厅1卫,103.0㎡,18446元,东北,0,1315
https://img.0756fang.com/Upload/Dictionary/2019-07/53cd5339-3b54-4368-ab6f-6f66a07cb808.jpg,3室2厅1卫,82.0㎡,20487元,南,1,1315
https://img.0756fang.com/Upload/Dictionary/2019-07/65db55b2-42e2-4ebd-9ab5-1e961acbd72c.jpg,4室2厅2卫,109.0㎡,17889元,南北通,2,1315
https://img.0756fang.com/Upload/Dictionary/2019-07/9cf6b14f-6360-4460-9455-d15cdacf0ed2.jpg,3室2厅1卫,90.0㎡,16111元,南,0,1292
https://img.0756fang.com/Upload/Dictionary/2019-07/01ebabb7-2d1e-4715-a145-77de37e1a7ff.jpg,3室2厅2卫,96.0㎡,16145元,南,1,1292
https://img.0756fang.com/Upload/Dictionary/2019-07/94df266a-d23b-4535-82d5-998630dc3c22.jpg,3室2厅2卫,101.0㎡,15841元,南,2,1292
https://img.0756fang.com/Upload/Dictionary/2019-07/17783eb7-4458-4a3c-8c15-f6ff99799b86.jpg,4室2厅2卫,121.0㎡,16528元,南,3,1292
https://img.0756fang.com/Upload/Dictionary/2021-10/202110251140240750.jpg,3室2厅1卫,87.0㎡,1379元,西南,4,1292
https://img.0756fang.com/Upload/Dictionary/2022-09/202209301117228428.jpg,3室2厅2卫,89.0㎡,10112元,东南,0,2270
https://img.0756fang.com/Upload/Dictionary/2022-09/202209301118514161.jpg,4室2厅2卫,117.0㎡,9658元,南北通,1,2270
https://img.0756fang.com/Upload/Dictionary/2021-03/s7F368F2678C245A6B48581FDDC4CC15D.png,2室2厅1卫,80.0㎡,19375元,东,0,2127
https://img.0756fang.com/Upload/Dictionary/2021-03/s5000B559A3EC46339841396E677A2082.png,3室2厅2卫,100.0㎡,18700元,南,1,2127
https://img.0756fang.com/Upload/Dictionary/2021-03/sB704767E9C2B49F99D515823CCFEA287.png,4室2厅2卫,138.0㎡,19565元,南北通,2,2127
https://img.0756fang.com/Upload/Dictionary/2022-02/202202110158436208.png,3室2厅2卫,89.0㎡,15955元,南,0,2251
https://img.0756fang.com/Upload/Dictionary/2022-02/202202110201321842.png,4室2厅2卫,103.0㎡,15533元,南北通,1,2251
https://img.0756fang.com/Upload/Dictionary/2022-02/202202110204515062.png,5室2厅2卫,126.0㎡,17777元,东南,2,2251
https://img.0756fang.com/Upload/Dictionary/2021-10/202110201024330064.jpg,3室2厅2卫,91.0㎡,9890元,南北通,0,2129
https://img.0756fang.com/Upload/Dictionary/2021-10/202110201028493504.jpg,3室2厅2卫,89.0㎡,9887元,南,1,2129
https://img.0756fang.com/Upload/Dictionary/2021-10/202110201033398063.jpg,4室2厅2卫,90.0㎡,9777元,南北通,2,2129
https://img.0756fang.com/Upload/Dictionary/2021-10/202110201037134710.jpg,3室2厅1卫,75.0㎡,9733元,北,3,2129
https://img.0756fang.com/Upload/Dictionary/2020-04/sC34FA191B193428BAD3EA548EEFA9FCB.jpg,2室2厅1卫,68.0㎡,16911元,东,0,1259
https://img.0756fang.com/Upload/Dictionary/2020-04/sAA5DAE7AF95045CAA53449B13726573F.jpg,3室2厅2卫,89.0㎡,15056元,西南,1,1259
https://img.0756fang.com/Upload/Dictionary/2020-04/s76FD9B29664B494EA32FA1B374597495.jpg,1室1厅1卫,43.0㎡,17209元,东南,2,1259
https://img.0756fang.com/Upload/Dictionary/2020-04/s11C16C3CC5F3483DB543F646696C110A.jpg,3室2厅1卫,83.0㎡,16024元,西南,3,1259
https://img.0756fang.com/Upload/Dictionary/2019-08/d3e92377-3cc2-49e1-aec6-69f328817e6e.jpg,3室2厅2卫,89.0㎡,20786元,南,0,77
https://img.0756fang.com/Upload/Dictionary/2019-08/18ce9969-8a79-49ab-b872-f6898f3e20ad.jpg,4室2厅2卫,110.0㎡,19818元,南北通,1,77
https://img.0756fang.com/Upload/Dictionary/2020-03/C8541A9F920C461280150FD8495C1F57.jpeg,3室2厅1卫,82.0㎡,19512元,南,2,77
https://img.0756fang.com/Upload/Dictionary/2021-11/202111141012531625.jpg,3室2厅1卫,75.0㎡,17600元,南,0,2221
https://img.0756fang.com/Upload/Dictionary/2021-11/202111141016196572.jpg,3室2厅2卫,86.6㎡,17321元,南,1,2221
https://img.0756fang.com/Upload/Dictionary/2021-11/202111141019360740.jpg,3室2厅2卫,87.1㎡,17221元,南北通,2,2221
https://img.0756fang.com/Upload/Dictionary/2018-07/583a99cd-9994-47ca-bc2c-da0f5074bcce.jpg,4室2厅2卫,127.0㎡,17244元,南北通,0,1176
